FD_Name,State,Region,Member_Status,File_Name,Respondent_ID,Week,Transaction_Nature,Transaction_Type,Transaction_Name,Transaction_Amount,Transaction_Comment,Formatted_Date
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Fixed,Expenditure,Transport cost to church and offering,1700,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Fixed,Expenditure,Dinner,9930,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Expenditure,Allowance for child in school,5000,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Expenditure,Amount spent to buy gas for the generator,1300,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Expenditure,Refill of cooking gas,5500,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Expenditure,Cost of host of guests (bought kola to serve guests),700,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Expenditure,Cost to pay laborers to weed the farm,1200,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Expenditure,Cost of sewing a new dress,7000,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Expenditure,Cost implication of attending the funeral of a relative,1100,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Expenditure,Allowance she sent to her mother,5000,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Expenditure,School fees,9500,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Expenditure,Cutting child’s hair in a saloon,500,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Expenditure,Shoe mending,350,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Fixed,Income,Income from store sales.,88070,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Fixed,Income,Borehole sales income,2400,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Variable,Income,Income from selling garri harvested from own farm,8000,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Variable,Income,Income from household upkeep support from husband,40000,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Variable,Income,Income from selling palm oil harvested from own farm,1500,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Variable,Income,Income from selling Okazi harvested from own farm,2000,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Variable,Income,Income from savings group share-out,30000,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Variable,Income,Income from selling pumpkin leaf (ugu) harvested from own farm,1500,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Fixed,Expenditure,Breakfast,7750,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Fixed,Expenditure,School run and snacks,2780,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Fixed,Expenditure,Lunch,8350,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Fixed,Expenditure,Transportation cost to and from the market,2200,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Fixed,Expenditure,Transport cost to church and offering,6000,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Fixed,Expenditure,Dinner,11700,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Variable,Expenditure,Allowance for child in school,10000,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Variable,Expenditure,Mending shoe,300,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Variable,Expenditure,Fueling the generator,3200,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Variable,Expenditure,Amount spent to weed the compound,4500,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Variable,Expenditure,Medication,3200,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,4,Variable,Expenditure,Goods for shop restocking,80000,,2023-11-25
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Fixed,Income,Income from store sales.,89030,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Fixed,Income,Borehole sales income,4320,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Variable,Income,Income from selling plantain harvested from own farm,4500,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Variable,Income,Income from money gift from her children,15000,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Fixed,Expenditure,Breakfast,6030,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Fixed,Expenditure,School run and snacks,2200,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Fixed,Expenditure,Lunch,15620,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Fixed,Expenditure,Transportation cost to and from the market,1500,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Fixed,Expenditure,Transport cost to church and offering,2800,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Fixed,Expenditure,Dinner,9950,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Variable,Expenditure,Allowance for child in school,12000,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Variable,Expenditure,Child school requirement,800,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Variable,Expenditure,Fueling the generator,2000,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Variable,Expenditure,Amount spent to buy gas for the leister,5000,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Variable,Expenditure,Toiletries,4000,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Variable,Expenditure,Goods for shop restocking,1000,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,3,Variable,Expenditure,Loan repayment,11500,,2023-11-18
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Fixed,Income,Income from store sales.,87830,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Income,Income from selling garri harvested from own farm,1500,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Income,Income from selling plum fruits from own tree,350,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Income,Income from selling palm oil  from own palm tree,1500,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Income,Income from sale of oranges fruit from own tree,1800,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Income,Income from selling palm fruits  from own palm tree,2800,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Income,Sales income from cassava from own farm,7800,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Income,Income from a repaid debt by a debtor,7000,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Fixed,Expenditure,Breakfast,5250,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Fixed,Expenditure,School run and snacks,2200,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Fixed,Expenditure,Lunch,11650,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Fixed,Expenditure,Transportation cost to and from the market,1500,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Fixed,Expenditure,Transport cost to church and offering,1700,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Fixed,Expenditure,Dinner,9620,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Expenditure,Allowance for child in school,16000,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Expenditure,Amount spent to buy gas for the generator,3000,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Expenditure,NEPA Bill (Electricity bill),8500,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Expenditure,Repair work in the house,9000,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Expenditure,Cost to pay laborers to weed the compound,5000,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Expenditure,Laundry,1000,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Expenditure,2 bags of cement,11500,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,2,Variable,Expenditure,Amount spent to buy gas for the leister,2500,,2023-11-05
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,1,Fixed,Income,Sales from store,11000,,2023-11-13
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,1,Variable,Income,Remittances,1000,,2023-11-13
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,1,Fixed,Expenditure,Feeding,26500,,2023-11-13
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,1,Fixed,Expenditure,Church offerings/Contributions,1500,,2023-11-13
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,1,Fixed,Expenditure,Water,3500,,2023-11-13
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,1,Fixed,Expenditure,Food stuff,15000,,2023-11-13
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,1,Fixed,Expenditure,Transportation,3500,,2023-11-13
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,1,Fixed,Expenditure,Fuel,4000,,2023-11-13
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,1,Variable,Expenditure,Airtime,2650,,2023-11-13
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,1,Variable,Expenditure,Engine oil,500,,2023-11-13
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,1,Variable,Expenditure,Motorcycle repairs,3000,,2023-11-13
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_FD_Non-WAG Member_Week 2.docx,ML01-NWAG-ISIALA NGWA-WK 2,2,Fixed,Income,Income from provision store sales.,20500,,2023-11-20
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_FD_Non-WAG Member_Week 2.docx,ML01-NWAG-ISIALA NGWA-WK 2,2,Variable,Income,Remittance,1000,,2023-11-20
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_FD_Non-WAG Member_Week 2.docx,ML01-NWAG-ISIALA NGWA-WK 2,2,Fixed,Expenditure,Feeding,31600,,2023-11-20
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_FD_Non-WAG Member_Week 2.docx,ML01-NWAG-ISIALA NGWA-WK 2,2,Fixed,Expenditure,Food Stuff,18500,,2023-11-20
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_FD_Non-WAG Member_Week 2.docx,ML01-NWAG-ISIALA NGWA-WK 2,2,Fixed,Expenditure,Airtime,3500,,2023-11-20
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_FD_Non-WAG Member_Week 2.docx,ML01-NWAG-ISIALA NGWA-WK 2,2,Fixed,Expenditure,Transportation,10000,,2023-11-20
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_FD_Non-WAG Member_Week 2.docx,ML01-NWAG-ISIALA NGWA-WK 2,2,Fixed,Expenditure,Water,3500,,2023-11-20
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_FD_Non-WAG Member_Week 2.docx,ML01-NWAG-ISIALA NGWA-WK 2,2,Fixed,Expenditure,Church offering/contribution,1500,,2023-11-20
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_FD_Non-WAG Member_Week 2.docx,ML01-NWAG-ISIALA NGWA-WK 2,2,Fixed,Expenditure,Kerosene,1000,,2023-11-20
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_FD_Non-WAG Member_Week 2.docx,ML01-NWAG-ISIALA NGWA-WK 2,2,Fixed,Expenditure,Fuel,9800,,2023-11-20
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_FD_Non-WAG Member_Week 2.docx,ML01-NWAG-ISIALA NGWA-WK 2,2,Variable,Expenditure,Oil,1500,,2023-11-20
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_FD_Non-WAG Member_Week 2.docx,ML01-NWAG-ISIALA NGWA-WK 2,2,Variable,Expenditure,Motorcycle repair,5800,,2023-11-20
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_IDI_Report_Non-WAG Member_Week 3.docx,ML01-NWAG-ISIALA NGWA-WK 3,3,Fixed,Income,Income from provision store sales,22250,,2023-11-27
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_IDI_Report_Non-WAG Member_Week 3.docx,ML01-NWAG-ISIALA NGWA-WK 3,3,Fixed,Expenditure,Feeding,26500,,2023-11-27
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_IDI_Report_Non-WAG Member_Week 3.docx,ML01-NWAG-ISIALA NGWA-WK 3,3,Fixed,Expenditure,Food stuff,14500,,2023-11-27
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_IDI_Report_Non-WAG Member_Week 3.docx,ML01-NWAG-ISIALA NGWA-WK 3,3,Fixed,Expenditure,Airtime,3500,,2023-11-27
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_IDI_Report_Non-WAG Member_Week 3.docx,ML01-NWAG-ISIALA NGWA-WK 3,3,Fixed,Expenditure,Water,3500,,2023-11-27
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_IDI_Report_Non-WAG Member_Week 3.docx,ML01-NWAG-ISIALA NGWA-WK 3,3,Fixed,Expenditure,Transportation,7000,,2023-11-27
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_IDI_Report_Non-WAG Member_Week 3.docx,ML01-NWAG-ISIALA NGWA-WK 3,3,Fixed,Expenditure,Fuel,8000,,2023-11-27
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_IDI_Report_Non-WAG Member_Week 3.docx,ML01-NWAG-ISIALA NGWA-WK 3,3,Fixed,Expenditure,Kerosene,3500,,2023-11-27
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_IDI_Report_Non-WAG Member_Week 3.docx,ML01-NWAG-ISIALA NGWA-WK 3,3,Fixed,Expenditure,Offering,800,,2023-11-27
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_IDI_Report_Non-WAG Member_Week 3.docx,ML01-NWAG-ISIALA NGWA-WK 3,3,Fixed,Expenditure,Contribution,3000,,2023-11-27
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_IDI_Report_Non-WAG Member_Week 3.docx,ML01-NWAG-ISIALA NGWA-WK 3,3,Variable,Expenditure,Oil,500,,2023-11-27
Midline Financial Diaries,abia,isiala ngwa,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward I_IDI_Report_Non-WAG Member_Week 3.docx,ML01-NWAG-ISIALA NGWA-WK 3,3,Variable,Expenditure,Motorcycle,1200,,2023-11-27
