FD_Name,State,Region,Member_Status,File_Name,Respondent ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Category1,Transaction_Name,Transaction_Amount,Transaction_Comment,Formatted_Date
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI- female-Women Group Member-AtanWard-IjebuNorthEast-Weekly-14-12-2021.docx,BL02-WAG-IJEBU NE-WK 2,14/12/2021,2,Variable,Expenditure,Woman Personal,Toothpaste,950.0,,14/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI- female-Women Group Member-AtanWard-IjebuNorthEast-Weekly-14-12-2021.docx,BL02-WAG-IJEBU NE-WK 2,14/12/2021,2,Variable,Expenditure,Household,Goods for provisions shop (self),15000.0,,14/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI- female-Women Group Member-AtanWard-IjebuNorthEast-Weekly-28-12-2021.docx,BL02-WAG-IJEBU NE-WK 4,28/12/2021,4,Fixed,Income,Business,Sales from shop (self),20000.0,,28/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI- female-Women Group Member-AtanWard-IjebuNorthEast-Weekly-28-12-2021.docx,BL02-WAG-IJEBU NE-WK 4,28/12/2021,4,Fixed,Income,Business,husband income  (mechanical shop),40200.0,,28/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI- female-Women Group Member-AtanWard-IjebuNorthEast-Weekly-28-12-2021.docx,BL02-WAG-IJEBU NE-WK 4,28/12/2021,4,Fixed,Income,Business,Cash Out ( weekly  cash out from wag meetings),10800.0,,28/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI- female-Women Group Member-AtanWard-IjebuNorthEast-Weekly-28-12-2021.docx,BL02-WAG-IJEBU NE-WK 4,28/12/2021,4,Variable,Income,Gift,Gift for family from a child of the family,12000.0,,28/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI- female-Women Group Member-AtanWard-IjebuNorthEast-Weekly-28-12-2021.docx,BL02-WAG-IJEBU NE-WK 4,28/12/2021,4,Variable,Income,Business,Interest for Husband  from a business deal,5000.0,,28/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI- female-Women Group Member-AtanWard-IjebuNorthEast-Weekly-28-12-2021.docx,BL02-WAG-IJEBU NE-WK 4,28/12/2021,4,Fixed,Expenditure,Woman Personal,Transportation,6000.0,,28/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI- female-Women Group Member-AtanWard-IjebuNorthEast-Weekly-28-12-2021.docx,BL02-WAG-IJEBU NE-WK 4,28/12/2021,4,Fixed,Expenditure,Agriculture,Foods stuff,3000.0,,28/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI- female-Women Group Member-AtanWard-IjebuNorthEast-Weekly-28-12-2021.docx,BL02-WAG-IJEBU NE-WK 4,28/12/2021,4,Fixed,Expenditure,Household,Recharge card (self and husband),3000.0,,28/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI- female-Women Group Member-AtanWard-IjebuNorthEast-Weekly-28-12-2021.docx,BL02-WAG-IJEBU NE-WK 4,28/12/2021,4,Variable,Expenditure,Household,Electricity  bill ( house),10000.0,,28/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI- female-Women Group Member-AtanWard-IjebuNorthEast-Weekly-28-12-2021.docx,BL02-WAG-IJEBU NE-WK 4,28/12/2021,4,Variable,Expenditure,Woman Personal,outing  and ceremony (self and husband),20000.0,,28/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI-Female-Ijebu north east LGA-Atan ward-Women in group-weekly-8122021.docx,BL02-WAG-IJEBU NE-WK 1,8th December 2021,1,Fixed,Income,Business,sales ( self from shop),30000.0,,8/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI-Female-Ijebu north east LGA-Atan ward-Women in group-weekly-8122021.docx,BL02-WAG-IJEBU NE-WK 1,8th December 2021,1,Variable,Income,Gift,son ( gave the family gift),5000.0,,8/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI-Female-Ijebu north east LGA-Atan ward-Women in group-weekly-8122021.docx,BL02-WAG-IJEBU NE-WK 1,8th December 2021,1,Variable,Income,Gift,husband ( gift from friend),15000.0,,8/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI-Female-Ijebu north east LGA-Atan ward-Women in group-weekly-8122021.docx,BL02-WAG-IJEBU NE-WK 1,8th December 2021,1,Fixed,Expenditure,Woman Personal,Shop rent  ( self),2000.0,,8/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI-Female-Ijebu north east LGA-Atan ward-Women in group-weekly-8122021.docx,BL02-WAG-IJEBU NE-WK 1,8th December 2021,1,Fixed,Expenditure,Household,Food stuff  for the whole house for a week,10000.0,,8/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI-Female-Ijebu north east LGA-Atan ward-Women in group-weekly-8122021.docx,BL02-WAG-IJEBU NE-WK 1,8th December 2021,1,Variable,Expenditure,Household,Light bill shop ( self),1500.0,,8/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI-Female-Ijebu north east LGA-Atan ward-Women in group-weekly-8122021.docx,BL02-WAG-IJEBU NE-WK 1,8th December 2021,1,Variable,Expenditure,Woman Personal,Transportation,2000.0,To  Abeokuta and back for self,8/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI-Female-Ijebu north east LGA-Atan ward-Women in group-weekly-8122021.docx,BL02-WAG-IJEBU NE-WK 1,8th December 2021,1,Variable,Expenditure,Business,Goods for shop (self),25000.0,,8/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI-Female-Ijebu north east LGA-Atan ward-Women in group-weekly-8122021.docx,BL02-WAG-IJEBU NE-WK 1,8th December 2021,1,Variable,Expenditure,Household,Church event (self),1000.0,,8/12/2021
Baseline Financial Diaries_1,ogun,ijebu north east,WAG,Ogun-FGD-IDI-Female-Ijebu north east LGA-Atan ward-Women in group-weekly-8122021.docx,BL02-WAG-IJEBU NE-WK 1,8th December 2021,1,Variable,Expenditure,Woman Personal,WAG deposit( self),1000.0,weekly  wag contribution,8/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 3.docx,BL04-WAG-Ngaski-WK3,24/12/2021,3,Fixed,Income,Miscellaneous,"Government worker.
The husband of the respondent works with the government at the LGA level. He is paid 75000naira monthly",18750.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 3.docx,BL04-WAG-Ngaski-WK3,24/12/2021,3,Fixed,Income,Business,"Trading.
The respondent makes Vaseline and perfumes for sale.",6350.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 3.docx,BL04-WAG-Ngaski-WK3,24/12/2021,3,Fixed,Income,Business,Loan repayment,1000.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 3.docx,BL04-WAG-Ngaski-WK3,24/12/2021,3,Fixed,Expenditure,Woman Personal,"Food stuffs rice, corn flour
Fresh vegetables such as tomatoes and 
Peppers, onions, spinach and other condiments like seasonings",10500.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 3.docx,BL04-WAG-Ngaski-WK3,24/12/2021,3,Fixed,Expenditure,Woman Personal,shoe,900.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 3.docx,BL04-WAG-Ngaski-WK3,24/12/2021,3,Fixed,Expenditure,Woman Personal,savings,600.0,WAG meeting. This is a weekly contribution,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 3.docx,BL04-WAG-Ngaski-WK3,24/12/2021,3,Fixed,Expenditure,Household,firewood,900.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 3.docx,BL04-WAG-Ngaski-WK3,24/12/2021,3,Fixed,Expenditure,Investment,Social fund,200.0,Also a weekly contribution,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 3.docx,BL04-WAG-Ngaski-WK3,24/12/2021,3,Variable,Expenditure,Business,book,300.0,For islamiyya,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 3.docx,BL04-WAG-Ngaski-WK3,24/12/2021,3,Variable,Expenditure,Gift,Gave someone a gift,2000.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 3.docx,BL04-WAG-Ngaski-WK3,24/12/2021,3,Variable,Expenditure,Health Care,Hospital visit,500.0,Gave the patient,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_17122021 week 2.docx,BL04-WAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,Miscellaneous,"Government worker.
The husband of the respondent works with the government at the LGA level. He is paid 75000naira monthly",18750.0,,17/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_17122021 week 2.docx,BL04-WAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,Business,"Trading.
The respondent makes Vaseline and perfumes for sale.",5400.0,,17/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_17122021 week 2.docx,BL04-WAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,Gift,Gift from nephew,2000.0,,17/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_17122021 week 2.docx,BL04-WAG-Ngaski-WK2,17/12/2021,2,Fixed,Expenditure,Woman Personal,"Food stuffs rice, corn flour
Fresh vegetables such as tomatoes and 
Peppers, onions, spinach and other condiments like seasonings",10500.0,,17/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_17122021 week 2.docx,BL04-WAG-Ngaski-WK2,17/12/2021,2,Fixed,Expenditure,Children,Break money for kids in school,900.0,Children in school gets pocket money,17/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_17122021 week 2.docx,BL04-WAG-Ngaski-WK2,17/12/2021,2,Fixed,Expenditure,Woman Personal,Braiding of hair,400.0,,17/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_17122021 week 2.docx,BL04-WAG-Ngaski-WK2,17/12/2021,2,Fixed,Expenditure,Household,firewood,1500.0,,17/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_17122021 week 2.docx,BL04-WAG-Ngaski-WK2,17/12/2021,2,Variable,Expenditure,Gift,Wedding contribution,1000.0,Her niece got married,17/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Fixed,Income,Miscellaneous,"Government worker.
The husband of the respondent works with the government at the LGA level. He is paid 75000naira monthly",18750.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Fixed,Income,Business,"Trading.
The respondent makes Vaseline and perfumes for sale.",5300.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Fixed,Income,Business,Loan repayment,1000.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Fixed,Expenditure,Household,Food stuffs/ soup ingredients,15250.0,"Food stuffs rice, corn flour
Fresh vegetables such as tomatoes and 
Peppers, onions, spinach and other condiments like seasonings, meat, fish",24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Fixed,Expenditure,Woman Personal,breakfast,1500.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Fixed,Expenditure,Gift,WAG/social fund,850.0,WAG meeting. This is a weekly contribution,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Fixed,Expenditure,Household,firewood,900.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Fixed,Expenditure,Investment,Social fund,200.0,Also a weekly contribution,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Fixed,Expenditure,Woman Personal,Braiding of hair,400.0,A different savings from WAG,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Fixed,Expenditure,Woman Personal,savings,200.0,A different savings from WAG,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Variable,Expenditure,Business,book,300.0,For islamiyya,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Variable,Expenditure,Gift,Gave someone a gift,2000.0,,24/12/2021
Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi_Ngaski_wara_Financialdiaries_wag_24122021 week 4.docx,BL04-WAG-Ngaski-WK4,24/12/2021,4,Variable,Expenditure,Health Care,Hospital visit,500.0,Gave the patient,24/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,20/12/2021,3,Fixed,Income,Woman Personal,"Tailoring

The respondent is the one who has this IGM. She has a sewing machine which she uses at home to sew cloths for children and adults.",8500.0,,20/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,20/12/2021,3,Fixed,Income,Business,"Business.
Her husband is a businessman who sells livestock such as ram, chicken and dry fish and onion. He buys in bulk from the north and take it to Imo state to sell. The 100000 she told us for this week is an estimate because she did not call to confirm but she is very sure that he makes 100000 and above weekly.",145000.0,,20/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,20/12/2021,3,Fixed,Income,Business,"Petty trading
The respondent sells soup ingredients such as palm oil, vegetable oil, seasoning and other condiments",19600.0,,20/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,20/12/2021,3,Fixed,Income,Gift,gift,3000.0,,20/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,20/12/2021,3,Fixed,Expenditure,Miscellaneous,Food stuffs,11400.0,"Includes grains such as rice, millet.",20/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,20/12/2021,3,Fixed,Expenditure,Woman Personal,meat,7000.0,Her husband sends someone who sells meat to deliver meat to them at home weekly from a town close to theirs,20/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,20/12/2021,3,Fixed,Expenditure,Household,"Groceries such as milk, sugar, milo, bread, body lotion, toileteries",10500.0,Husband also pays someone who owns a shop in town to have these things delivered at home pending when it will finish.,20/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,20/12/2021,3,Fixed,Expenditure,Household,Soup ingredients,3150.0,Fresh vegetables and condiments,20/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,20/12/2021,3,Fixed,Expenditure,Household,firewood,1250.0,,20/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,20/12/2021,3,Variable,Expenditure,Health Care,Medication from pharmacy,1500.0,Her child had eye problems so she bought eye drops from the PPMV in their community.,20/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,20/12/2021,3,Variable,Expenditure,Woman Personal,shoe,2000.0,She bought a pair of shoes for herself,20/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,20/12/2021,3,Variable,Expenditure,Household,clothes,7000.0,Bought clothes for herself,20/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,27/12/2021,4,Fixed,Income,Woman Personal,"Tailoring

The respondent is the one who has this IGM. She has a sewing machine which she uses at home to sew cloths for children and adults.",10000.0,,27/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,27/12/2021,4,Fixed,Income,Business,"Business.
Her husband is a businessman who sells livestock such as ram, chicken and dry fish and onion. He buys in bulk from the north and take it to Imo state to sell. The 100000 she told us for this week is an estimate because she did not call to confirm but she is very sure that he makes 100000 and above weekly.",180000.0,,27/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,27/12/2021,4,Fixed,Income,Business,"Petty trading
The respondent sells soup ingredients such as palm oil, vegetable oil, seasoning and other condiments",20000.0,,27/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,27/12/2021,4,Fixed,Income,Gift,Gift from husband,2000.0,,27/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,27/12/2021,4,Fixed,Income,Gift,Gift from her brother,1000.0,,27/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,27/12/2021,4,Fixed,Expenditure,Miscellaneous,Food stuffs,11800.0,"Includes grains such as rice, millet.",27/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,27/12/2021,4,Fixed,Expenditure,Woman Personal,meat,7000.0,Her husband sends someone who sells meat to deliver meat to them at home weekly from a town close to theirs,27/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,27/12/2021,4,Fixed,Expenditure,Household,"Groceries such as milk, sugar, milo, bread, body lotion, toileteries",10500.0,Husband also pays someone who owns a shop in town to have these things delivered at home pending when it will finish.,27/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,27/12/2021,4,Fixed,Expenditure,Household,Soup ingredients,3200.0,Fresh vegetables and condiments,27/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,27/12/2021,4,Fixed,Expenditure,Household,firewood,1400.0,,27/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,27/12/2021,4,Variable,Expenditure,Health Care,Medication from pharmacy,2000.0,For a sick household member,27/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,27/12/2021,4,Variable,Expenditure,Woman Personal,Cloth (hijab),300.0,She bought a hijab for her daughter,27/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Fixed,Income,Woman Personal,"Tailoring

The respondent is the one who has this IGM. She has a sewing machine which she uses at home to sew cloths for children and adults.",9500.0,,13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Fixed,Income,Business,"Business.
Her husband is a businessman who sells livestock such as ram, chicken and dry fish and onion. He buys in bulk from the north and take it to Imo state to sell. The 100000 she told us for this week is an estimate because she did not call to confirm but she is very sure that he makes 100000 and above weekly.",150000.0,,13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Fixed,Income,Household,"Petty trading
The respondent also sells soup ingredients at home such as palm oil, groundnut oil, condiments such as seasoning, salt, vegetable.",11500.0,,13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Fixed,Income,Gift,Gift from her husband,2000.0,,13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Fixed,Income,Gift,Gift from her father,5000.0,,13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Fixed,Expenditure,Woman Personal,"Fresh vegetables such as tomatoes and 
Peppers, onions, spinach and other condiments like seasonings",3100.0,She estimated that they spend 300naira daily on these,13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Fixed,Expenditure,Woman Personal,meat,7000.0,Her husband sends someone who sells meat to deliver meat to them at home weekly from a town close to theirs,13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Fixed,Expenditure,Household,"Groceries such as milk, sugar, milo, bread, body lotion.",10500.0,Husband also pays someone who owns a shop in town to have these things delivered at home pending when it will finish.,13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Fixed,Expenditure,Children,Snacks for children.,1600.0,"She buys snacks daily for her 3 children to go to school, which she calculated 300 naira daily",13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Fixed,Expenditure,Agriculture,Food grains,9750.0,"Rice, corn.",13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Variable,Expenditure,Health Care,Medication from pharmacy,1500.0,A child was sick,13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Variable,Expenditure,Woman Personal,makeup,1000.0,She bought some makeup for herself,13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,13/12/2021,2,Variable,Expenditure,Household,clothes,5000.0,She bought some clothes for her children,13/12/2021
Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_ wag_06122021  week 1.docx,BL02-WAG-Maiyama-WK1,06/12/2021,1,Fixed,Income,Woman Personal,"Tailoring/petty trading

The respondent is the one who has this IGM. She has a sewing machine which she uses at home to sew cloths for children and adults, she also sells soup ingredients like seasoning, salt, palm oil, vegetable oil, onions, peppers and other condiments at home. She made 7000 from the tailoring and 3000 from the petty trading",10000.0,,06/12/2021
